id	type	license	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	sex	lifeStage	reproductiveCondition	organismName	samplingProtocol	eventDateRange	decimalLatitude	decimalLongitude	geodeticDatum	scientificNameID	scientificName	taxonRank	footprintWKT
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-23		f	adult		F53		2014-07-23T11:00:58Z/2014-07-23T23:01:19Z	38.501071	-112.001360	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9983814 38.4964603, -112.0031647 38.5032336, -112.0025342 38.5035181, -111.9983814 38.4964603))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-24		f	adult		F53		2014-07-24T03:01:12Z/2014-07-24T23:02:54Z	38.500740	-112.000801	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9984658 38.49632579999999, -112.0020178 38.5028736, -112.0019181 38.5030203, -111.9984658 38.49632579999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-25		f	adult		F53		2014-07-25T03:01:37Z/2014-07-25T23:01:20Z	38.495342	-111.999981	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9957025 38.4808544, -112.0021786 38.5020911, -112.0020608 38.5030797, -111.9957025 38.4808544))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-26		f	adult		F53		2014-07-26T03:01:36Z/2014-07-26T23:00:53Z	38.500054	-111.993734	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9932944 38.48991470000001, -112.0020089 38.5029883, -111.9906747 38.5020033, -111.9873039 38.50126029999999, -111.9871653 38.5012219, -111.9932944 38.48991470000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-27		f	adult		F53		2014-07-27T03:01:31Z/2014-07-27T23:01:36Z	38.503195	-111.990960	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9912161 38.5028414, -111.9910342 38.50333, -111.9909811 38.5034556, -111.9906097 38.5031028, -111.9912161 38.5028414))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-28		f	adult		F53		2014-07-28T03:01:00Z/2014-07-28T23:02:20Z	38.503114	-111.990781	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9897528 38.5028519, -111.991285 38.5030814, -111.9910594 38.5033853, -111.9897528 38.5028519))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-29		f	adult		F53		2014-07-29T03:01:38Z/2014-07-29T23:00:57Z	38.499370	-111.987617	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9805681 38.4912006, -111.9911 38.50329779999999, -111.9911844 38.50361220000001, -111.9805681 38.4912006))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-30		f	adult		F53		2014-07-30T03:01:31Z/2014-07-30T23:01:56Z	38.492354	-111.992220	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	LINESTRING (-111.9910922 38.5034242, -111.9933472 38.4812842)
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-07-31		f	adult		F53		2014-07-31T11:01:00Z/2014-07-31T23:01:22Z	38.452471	-112.017539	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-112.0284856 38.4481383, -112.0312975 38.4593369, -111.9928353 38.4499369, -112.0284856 38.4481383))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-01		f	adult		F53		2014-08-01T03:01:43Z/2014-08-01T23:01:19Z	38.442855	-111.970547	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9700306 38.4402092, -111.9853211 38.4507231, -111.9578778 38.4423031, -111.9700306 38.4402092))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-02		f	adult		F53		2014-08-02T03:02:56Z/2014-08-02T23:01:23Z	38.443552	-111.993981	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9796619 38.4356203, -111.9985236 38.44567079999999, -111.9985686 38.4457178, -111.9984208 38.4458586, -111.9983464 38.4458686, -111.9903631 38.4425783, -111.9796619 38.4356203))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-03		f	adult		F53		2014-08-03T03:01:19Z/2014-08-03T23:02:08Z	38.446234	-111.997682	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9983956 38.4457075, -111.9984761 38.4459583, -111.9955653 38.44732639999999, -111.9983956 38.4457075))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-04		f	adult		F53		2014-08-04T03:02:41Z/2014-08-04T23:02:11Z	38.445428	-111.989568	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9820533 38.4441794, -111.9985086 38.4458217, -111.9984264 38.4458658, -111.9792847 38.4458461, -111.9820533 38.4441794))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-05		f	adult		F53		2014-08-05T03:00:52Z/2014-08-05T23:02:21Z	38.463088	-111.989953	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9815728 38.4537867, -111.9919836 38.4612661, -111.9958256 38.46575720000001, -111.9912381 38.4688417, -111.9891456 38.46578779999999, -111.9815728 38.4537867))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-06		f	adult		F53		2014-08-06T03:01:34Z/2014-08-06T23:01:20Z	38.467777	-111.992388	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9957561 38.4659094, -111.9958467 38.46626060000001, -111.9890158 38.4694642, -111.9889325 38.4694753, -111.9957561 38.4659094))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-07		f	adult		F53		2014-08-07T03:01:29Z/2014-08-07T23:01:50Z	38.466642	-111.992935	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9958092 38.4660725, -111.9958792 38.4660839, -111.9958656 38.4661161, -111.9884933 38.4682369, -111.9886294 38.4667014, -111.9958092 38.4660725))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-08		f	adult		F53		2014-08-08T03:01:21Z/2014-08-08T23:01:18Z	38.472888	-111.970922	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9738283 38.4718831, -111.970305 38.4731828, -111.9701247 38.47311939999999, -111.9738283 38.4718831))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-09		f	adult		F53		2014-08-09T03:00:53Z/2014-08-09T23:01:05Z	38.473193	-111.970151	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9700164 38.4730597, -111.9702606 38.4731597, -111.9702417 38.4732047, -111.9701272 38.4733253, -111.9700164 38.4730597))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-10		f	adult		F53		2014-08-10T03:01:48Z/2014-08-10T19:01:26Z	38.473137	-111.970803	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9713858 38.4730558, -111.9713853 38.4731361, -111.9702667 38.4732031, -111.9701736 38.4731542, -111.9713858 38.4730558))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-11		f	adult		F53		2014-08-11T03:01:30Z/2014-08-11T23:01:20Z	38.464554	-111.970375	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9730486 38.45466810000001, -111.9701022 38.4731744, -111.9700456 38.4731056, -111.9676811 38.4615619, -111.9730486 38.45466810000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-12		f	adult		F53		2014-08-12T03:01:34Z/2014-08-12T23:01:29Z	38.444232	-111.960754	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9596186 38.44338939999999, -111.9613261 38.4435611, -111.9615758 38.4448203, -111.9605617 38.4445544, -111.9596186 38.44338939999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-13		f	adult		F53		2014-08-13T03:01:11Z/2014-08-13T23:01:18Z	38.470023	-111.948404	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9552275 38.4412669, -111.9606558 38.4445522, -111.9454042 38.4932528, -111.9419606 38.4886547, -111.9413567 38.4624797, -111.9552275 38.4412669))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-14		f	adult		F53		2014-08-14T03:01:00Z/2014-08-14T23:01:08Z	38.492513	-111.947332	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9473089 38.4923972, -111.9476931 38.4924628, -111.9476714 38.4925028, -111.9463239 38.4927156, -111.9473089 38.4923972))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-15		f	adult		F53		2014-08-15T07:02:18Z/2014-08-15T23:02:15Z	38.491611	-111.948613	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9496503 38.4905361, -111.9475197 38.49279749999999, -111.9476697 38.4925447, -111.9496133 38.49056470000001, -111.9496503 38.4905361))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-16		f	adult		F53		2014-08-16T03:01:45Z/2014-08-16T23:01:20Z	38.477682	-111.981390	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9810247 38.4676175, -111.9946272 38.4776256, -111.9859525 38.4913372, -111.9662258 38.49406279999999, -111.9802031 38.4676886, -111.9810247 38.4676175))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-17		f	adult		F53		2014-08-17T03:01:18Z/2014-08-17T23:00:53Z	38.460884	-111.988329	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9941975 38.4444869, -111.9962933 38.4718633, -111.9785411 38.4799458, -111.9725889 38.4704244, -111.9941975 38.4444869))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-18		f	adult		F53		2014-08-18T03:01:49Z/2014-08-18T23:01:06Z	38.444680	-111.992455	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9923228 38.44319829999999, -111.9942547 38.4444569, -111.9891042 38.4466592, -111.9923228 38.44319829999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-19		f	adult		F53		2014-08-19T03:00:59Z/2014-08-19T23:01:17Z	38.445169	-111.994555	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9941064 38.4443953, -111.9952917 38.4451242, -111.9949656 38.4461997, -111.9948697 38.4462247, -111.9940842 38.4446622, -111.9940133 38.4444092, -111.9941064 38.4443953))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-20		f	adult		F53		2014-08-20T03:00:59Z/2014-08-20T23:02:06Z	38.445083	-111.995393	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9950428 38.4448317, -111.9958592 38.44507670000001, -111.9953311 38.4452042, -111.9950428 38.4448317))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-21		f	adult		F53		2014-08-21T03:01:32Z/2014-08-21T23:01:21Z	38.445356	-111.995342	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9957569 38.44503779999999, -111.9949556 38.4461186, -111.99533 38.4451172, -111.9957569 38.44503779999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-22		f	adult		F53		2014-08-22T03:01:29Z/2014-08-22T23:01:34Z	38.445395	-111.995314	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9951986 38.44501810000001, -111.9957303 38.4450294, -111.9957189 38.4450656, -111.9949567 38.4461567, -111.9949275 38.4460011, -111.9951986 38.44501810000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-23		f	adult		F53		2014-08-23T03:01:12Z/2014-08-23T23:01:19Z	38.445277	-111.995236	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9951906 38.4450219, -111.9953678 38.4451019, -111.9949458 38.4460503, -111.9951906 38.4450219))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-24		f	adult		F53		2014-08-24T03:01:49Z/2014-08-24T23:02:19Z	38.444976	-111.995213	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9950619 38.4446661, -111.99533 38.4451208, -111.9953406 38.4451833, -111.9952697 38.44513189999999, -111.9951247 38.44486389999999, -111.9950619 38.4446661))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-25		f	adult		F53		2014-08-25T03:01:29Z/2014-08-25T23:01:23Z	38.445012	-111.994454	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9940575 38.44440529999999, -111.9941183 38.44441810000001, -111.9942339 38.4445014, -111.9943828 38.4447028, -111.9949894 38.4460225, -111.9949394 38.4460192, -111.9940575 38.44440529999999))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-26		f	adult		F53		2014-08-26T03:00:58Z/2014-08-26T23:02:14Z	38.444881	-111.994407	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9940997 38.4443558, -111.9943889 38.4446097, -111.9947019 38.4448994, -111.9948261 38.4460892, -111.9941167 38.4446581, -111.9940997 38.4443558))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-27		f	adult		F53		2014-08-27T03:01:20Z/2014-08-27T23:01:13Z	38.421685	-111.984330	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9779603 38.4112458, -111.9845003 38.4119953, -111.9851969 38.4120756, -111.9925414 38.44164110000001, -111.9829219 38.4351922, -111.9779603 38.4112458))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-28		f	adult		F53		2014-08-28T03:01:19Z/2014-08-28T19:00:59Z	38.418919	-111.978048	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9781014 38.4188497, -111.9780697 38.41898079999999, -111.9780222 38.4189542, -111.9779986 38.4188911, -111.9781014 38.4188497))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-29		f	adult		F53		2014-08-29T03:01:18Z/2014-08-29T19:01:36Z	38.418912	-111.978087	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9782831 38.41881470000001, -111.9780653 38.418965, -111.9780164 38.4189706, -111.9779822 38.4188961, -111.9782831 38.41881470000001))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-30		f	adult		F53		2014-08-30T03:01:11Z/2014-08-30T23:01:36Z	38.418907	-111.978101	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9780681 38.4188544, -111.9781744 38.41886829999999, -111.9781653 38.4189928, -111.9780236 38.4189569, -111.9780681 38.4188544))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-08-31		f	adult		F53		2014-08-31T03:01:42Z/2014-08-31T23:01:16Z	38.418955	-111.977948	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9780397 38.4187661, -111.9781386 38.4187811, -111.9781181 38.41894310000001, -111.9777028 38.4191769, -111.9777392 38.4191094, -111.9780397 38.4187661))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-01		f	adult		F53		2014-09-01T03:01:35Z/2014-09-01T23:01:37Z	38.428502	-111.974715	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9780989 38.41891, -111.9781036 38.41896389999999, -111.9731992 38.4348894, -111.9716478 38.4390478, -111.969185 38.4402167, -111.9780525 38.4189864, -111.9780989 38.41891))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-02		f	adult		F53		2014-09-02T03:01:18Z/2014-09-02T19:01:09Z	38.447227	-111.962588	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9579225 38.4422917, -111.9601469 38.4430928, -111.9693089 38.4549497, -111.9675856 38.4534494, -111.9579225 38.4422917))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-03		f	adult		F53		2014-09-03T03:01:25Z/2014-09-03T23:00:55Z	38.462118	-111.975161	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9749769 38.4591439, -111.9760639 38.4645403, -111.9759233 38.4646942, -111.9752986 38.4638783, -111.97382 38.4612297, -111.9748853 38.4592214, -111.9749769 38.4591439))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-04		f	adult		F53		2014-09-04T03:00:57Z/2014-09-04T23:01:06Z	38.469299	-111.991678	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.98715 38.4580028, -111.9880289 38.4584978, -111.9907911 38.4602717, -112.0098069 38.4848139, -111.9932689 38.4808597, -111.9810197 38.4733497, -111.98715 38.4580028))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-05		f	adult		F53		2014-09-05T03:01:18Z/2014-09-05T19:01:18Z	38.440732	-111.980006	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9877603 38.4337981, -111.9772861 38.4476647, -111.9739311 38.4445219, -111.9735136 38.4436003, -111.9877603 38.4337981))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-06		f	adult		F53		2014-09-06T03:01:22Z/2014-09-06T23:01:16Z	38.414171	-111.975205	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9762292 38.4017217, -111.9776239 38.4055067, -111.9724903 38.43483610000001, -111.9757928 38.4046903, -111.9762292 38.4017217))
F53:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	F53:deployment1:2014-09-07		f	adult		F53		2014-09-07T03:00:59Z/2014-09-07T23:01:21Z	38.436761	-111.973147	WGS84	TSN 552479 (itis.gov)	Puma concolor	species	POLYGON ((-111.9681911 38.43448529999999, -111.9781147 38.4365597, -111.9788803 38.4383469, -111.9683356 38.4374358, -111.9681911 38.43448529999999))
